"2013-14","Bangalore Rural","Hoskote","Nelavagilu","453","G.H.P.S.Dalasagere","Kannada","50","50","7","2","0","1","0","1","0","1","0","1"
"2013-14","Bangalore Rural","Hoskote","Nelavagilu","452","G.H.P.S.Nelavagilu","Kannada","89.47","94.74","7","19","3","11","3","2","9","7","2","1"
"2013-14","Bangalore Rural","Hoskote","Samethanahalli","207","G.H.P.S.Bodhenahosahalli","Kannada","91.67","95.83","7","24","9","11","2","2","11","7","5","1"
"2013-14","Bangalore Rural","Hoskote","Samethanahalli","205","G.H.P.S.Nadavatthi","Kannada","73.68","94.74","7","19","0","6","8","5","5","11","2","1"
"2013-14","Bangalore Rural","Hoskote","Samethanahalli","204","G.H.P.S.K Mallsandra","Kannada","72.22","88.89","7","36","13","8","5","10","20","12","0","4"
"2013-14","Bangalore Rural","Hoskote","Samethanahalli","203","G.H.P.S.Muttasandra","Kannada","76.92","92.31","7","13","1","2","7","3","4","1","7","1"
"2013-14","Bangalore Rural","Hoskote","Samethanahalli","202","G.H.P.S.Samethanahalli","Kannada","66.67","94.44","7","18","0","3","9","6","10","7","0","1"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","443","G.H.P.S.Muttakadahalli","Kannada","44.44","77.78","7","9","0","4","0","5","2","3","2","2"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","442","G.H.P.S.K Satyavara","Kannada","85.71","85.71","7","7","0","6","0","1","2","1","3","1"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","441","G.H.P.S.Karappanahalli","Kannada","75","100","7","4","0","0","3","1","2","2","0","0"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","440","G.H.P.S.Maliyappanahalli","Kannada","85.71","57.14","7","7","0","3","3","1","0","2","2","3"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","439","G.H.P.S.Gottipura","Kannada","100","100","7","5","0","3","2","0","1","2","2","0"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","438","G.H.P.S.Needagatta","Kannada","100","92.31","7","13","3","10","0","0","5","5","2","1"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","437","G.H.P.S.Kembaliganahalli","Kannada","78.57","92.86","7","14","0","5","6","3","2","8","3","1"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","261","G.H.P.S.Mugabala","Kannada","70.97","96.77","7","31","0","4","18","9","4","20","6","1"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","260","G.H.P.S.Chikkanahalli","Kannada","81.82","100","7","11","2","6","1","2","8","2","1","0"
"2013-14","Bangalore Rural","Hoskote","Shivanapura","259","G.H.P.S.Shivanapura","Kannada","57.97","66.67","7","69","7","5","28","29","10","16","20","23"
"2013-14","Bangalore Rural","Hoskote","Sulibele","262","G.H.P.S.Janata Colony Sulibele","Kannada","94.74","89.47","7","19","0","16","2","1","6","11","0","2"
"2013-14","Bangalore Rural","Hoskote","Sulibele","258","G.H.P.S.Bettahalli","Kannada","71.43","100","7","7","0","4","1","2","4","3","0","0"
"2013-14","Bangalore Rural","Hoskote","Sulibele","257","G.H.P.S.Yenagunte","Kannada","80","100","7","15","4","2","6","3","10","3","2","0"
"2013-14","Bangalore Rural","Hoskote","Sulibele","256","G.H.P.S.Attubele","Kannada","95.65","100","7","23","21","1","0","1","18","4","1","0"
"2013-14","Bangalore Rural","Hoskote","Sulibele","255","G.H.P.S.Giddappanahalli","Kannada","66.67","88.89","7","9","0","0","6","3","2","4","2","1"
"2013-14","Bangalore Rural","Hoskote","Sulibele","254","G.H.P.S.Arasanahalli","Kannada","87.5","100","7","8","0","4","3","1","2","5","1","0"
"2013-14","Bangalore Rural","Hoskote","Sulibele","253","G.H.P.S.Kurubarahatte","Kannada","100","91.67","7","12","0","8","4","0","8","2","1","1"
"2013-14","Bangalore Rural","Hoskote","Sulibele","252","G.H.P.S.Sulibele","Kannada","83.78","97.3","7","37","13","5","13","6","12","15","9","1"
"2013-14","Bangalore Rural","Hoskote","Tavarekere","451","G.H.P.S.Valagerepura","Kannada","77.78","100","7","9","0","4","3","2","1","8","0","0"
"2013-14","Bangalore Rural","Hoskote","Tavarekere","450","G.H.P.S.Ummalu","Kannada","80.77","96.15","7","26","4","1","16","5","13","7","5","1"
"2013-14","Bangalore Rural","Hoskote","Tavarekere","449","G.H.P.S.Doddadenahalli","Kannada","92.31","92.31","7","13","0","7","5","1","3","7","2","1"
"2013-14","Bangalore Rural","Hoskote","Tavarekere","448","G.H.P.S.Chikkanallala","Kannada","83.33","100","7","12","0","9","1","2","1","7","4","0"
"2013-14","Bangalore Rural","Hoskote","Tavarekere","447","G.H.P.S.Doddanallala","Kannada","50","100","7","4","0","2","0","2","2","0","2","0"
"2013-14","Bangalore Rural","Hoskote","Tavarekere","446","G.H.P.S.Gangapura","Kannada","100","100","7","7","5","1","1","0","6","0","1","0"
"2013-14","Bangalore Rural","Hoskote","Tavarekere","445","G.H.P.S.Hettakki","Kannada","100","100","7","5","0","2","3","0","3","0","2","0"
"2013-14","Bangalore Rural","Hoskote","Tavarekere","444","G.H.P.S.Tavarekere","Kannada","66.67","81.25","7","48","1","12","19","16","21","9","9","9"
"2013-14","Bangalore Rural","Hoskote","Vagata","231","G.H.P.S.Kanekallu","Kannada","62.5","87.5","7","8","1","2","2","3","4","2","1","1"
"2013-14","Bangalore Rural","Hoskote","Vagata","230","G.H.P.S.Makanahalli","Kannada","66.67","100","7","15","1","1","8","5","6","6","3","0"
"2013-14","Bangalore Rural","Hoskote","Vagata","229","G.H.P.S.Kattigenahalli","Kannada","80","80","7","5","0","4","0","1","0","3","1","1"
"2013-14","Bangalore Rural","Hoskote","Vagata","228","G.H.P.S.Honchanahalli","Kannada","100","100","7","7","0","2","5","0","0","5","2","0"
"2013-14","Bangalore Rural","Hoskote","Vagata","227","G.H.P.S.Tarabahalli","Kannada","14.29","85.71","7","7","0","0","1","6","0","2","4","1"
"2013-14","Bangalore Rural","Hoskote","Vagata","226","G.H.P.S.Khjihosahalli","Kannada","80","100","7","5","0","0","4","1","2","2","1","0"
"2013-14","Bangalore Rural","Hoskote","Vagata","225","G.H.P.S.Kodihalli","Kannada","100","100","7","2","0","1","1","0","2","0","0","0"
"2013-14","Bangalore Rural","Hoskote","Vagata","224","G.H.P.S.Vagata","Kannada","95","100","7","20","19","0","0","1","8","10","2","0"
"2013-14","Bangalore South","Domlur","Domluru","579","G.H.P.S.Jogu Palya(Urdu)","Kannada","85.71","28.57","7","7","0","2","4","1","0","2","0","5"
"2013-14","Bangalore South","Domlur","Domluru","577","G.H.P.S.Appareddypalya","Kannada","18.18","100","7","11","0","1","1","9","7","1","3","0"
"2013-14","Bangalore South","Domlur","Domluru","575","G.H.P.S.Jogu Palya(Kannada)","Kannada","80","100","7","5","0","2","2","1","0","0","5","0"
"2013-14","Bangalore South","HAL","HAL II Stage","574","G.H.P.S.Nellurapuram(Telgu)","Telugu","100","100","7","16","9","7","0","0","15","1","0","0"
"2013-14","Bangalore South","HAL","HAL II Stage","571","G.H.P.S Vimanapura","Kannada","46.15","100","7","26","1","6","5","14","14","6","6","0"
"2013-14","Chikballapur","Chikballapur","Agalagurki","263","G.H.P.S.Agalagurki","Kannada","85.71","100","7","7","0","5","1","1","5","2","0","0"
"2013-14","Chikballapur","Chikballapur","Angrekanahalli","1221","G.H.P.S.RamaChandra.Hosuru","Kannada","100","100","7","17","14","2","1","0","2","15","0","0"
"2013-14","Chikballapur","Chikballapur","Angrekanahalli","1220","G.H.P.S.Angarekanahalli","Kannada","73.53","94.12","7","34","2","14","9","9","2","26","4","2"
"2013-14","Chikballapur","Chikballapur","Chikballapur","1055","Old Middle School","Kannada","13.89","77.78","7","36","1","1","3","31","7","9","12","8"
"2013-14","Chikballapur","Chikballapur","Chikballapur","269","G.H.P.S.Kandhawara","Kannada","90.91","90.91","7","11","8","2","0","1","7","3","0","1"
"2013-14","Chikballapur","Chikballapur","Chikkaballapur Rural","1218","G.H.P.S.Manchanabele","Kannada","72.5","95","7","40","7","15","7","11","10","21","7","2"
"2013-14","Chikballapur","Chikballapur","Dibbur","1219","G.H.P.S.Dibburu","Kannada","91.11","100","7","45","18","16","7","4","6","22","17","0"
"2013-14","Chikballapur","Chikballapur","Dibbur","1217","G.H.P.S.Gangarekaluve","Kannada","88.89","100","7","18","5","2","9","2","3","14","1","0"
"2013-14","Chikballapur","Chikballapur","Dibbur","1216","G.H.P.S.Renumakalahalli","Kannada","100","100","7","9","0","6","3","0","4","4","1","0"
"2013-14","Chikballapur","Chikballapur","Kanguttahalli","1206","G.H.P.S.Hirenagavalli","Kannada","66.67","66.67","7","3","2","0","0","1","2","0","0","1"
"2013-14","Chikballapur","Chikballapur","Kanguttahalli","1204","G.H.P.S.Bommaganahalli","Kannada","55.56","66.67","7","9","3","1","1","4","3","2","1","3"
"2013-14","Chikballapur","Chikballapur","Kanguttahalli","1203","G.H.P.S.Rampatna","Kannada","68.75","87.5","7","16","5","0","6","5","7","3","4","2"
"2013-14","Chikballapur","Chikballapur","Kondenahalli","1223","G.H.P.S.Kondenahalli","Kannada","100","100","7","14","1","12","1","0","10","2","2","0"
"2013-14","Chikballapur","Chikballapur","Kondenahalli","268","G.H.P.S.Giddanahalli","Kannada","100","100","7","14","1","1","12","0","9","2","3","0"
"2013-14","Chikballapur","Chikballapur","Mandikal","1227","G.H.P.S.Daraburu","Kannada","93.94","100","7","33","19","1","11","2","23","8","2","0"
"2013-14","Chikballapur","Chikballapur","Mandikal","1212","G.H.P.S.Adagallu","Kannada","81.48","96.3","7","27","3","14","5","5","3","18","5","1"
"2013-14","Chikballapur","Chikballapur","Mandikal","1211","G.H.P.S.Mandikallu","Kannada","67.69","93.85","7","65","11","9","24","21","30","20","11","4"
"2013-14","Chikballapur","Chikballapur","Mandikal","1207","G.H.P.S.Nallappanahalli","Kannada","75","100","7","8","0","3","3","2","0","6","2","0"
"2013-14","Chikballapur","Chikballapur","Marasanahalli","1215","G.H.P.S.Enminchenahalli","Kannada","90.91","100","7","11","5","3","2","1","9","2","0","0"
"2013-14","Chikballapur","Chikballapur","Muddenahalli","275","G.H.P.S.Mylapanahalli","Kannada","78.57","92.86","7","14","0","7","4","3","9","4","0","1"
"2013-14","Chikballapur","Chikballapur","Muddenahalli","270","G.H.P.S.Kanganahalli","Kannada","39.13","95.65","7","23","0","4","5","14","5","6","11","1"
